product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001512,Tops,Forever21,Summer,L,Beige,85,39.9,51.09,06-08-2025,44,3,FALSE,
FB001513,Accessories,Uniqlo,Summer,,Pink,75.03,10.9,66.85,06-08-2025,12,1.2,FALSE,
FB001514,Accessories,Ann Taylor,Winter,,Beige,33.88,0,33.88,06-08-2025,9,,FALSE,
FB001515,Shoes,Banana Republic,Summer,XS,Purple,142,12.3,124.53,06-08-2025,39,3.3,FALSE,
FB001516,Dresses,H&M,Fall,XL,Green,125.46,0,125.46,06-08-2025,26,1.1,FALSE,
FB001517,Shoes,H&M,Winter,L,Blue,138.79,0,138.79,06-08-2025,16,,TRUE,Size Issue
FB001518,Bottoms,Ann Taylor,Spring,XL,Pink,81.81,37.9,50.8,16-02-2025,44,,FALSE,
FB001519,Accessories,Uniqlo,Fall,,Brown,78.26,47.3,41.24,06-08-2025,20,4,FALSE,
FB001520,Bottoms,Banana Republic,Spring,XL,Navy,119.33,16,100.24,16-08-2024,35,,FALSE,
FB001521,Accessories,Ann Taylor,Spring,,Black,52.97,0,52.97,26-07-2025,36,4.6,FALSE,
FB001522,Accessories,Mango,Winter,,Blue,69.48,0,69.48,06-08-2025,17,3.4,FALSE,
FB001523,Outerwear,Banana Republic,Summer,L,Gray,177.82,0,177.82,06-08-2025,9,1.1,FALSE,
FB001524,Shoes,Banana Republic,Winter,L,Pink,142.71,0,142.71,06-08-2025,28,1,FALSE,
FB001525,Bottoms,Zara,Spring,XS,Blue,105.21,0,105.21,02-11-2024,41,4.9,FALSE,
FB001526,Accessories,Forever21,Fall,,Gray,65.09,49.8,32.68,06-08-2025,32,4.9,FALSE,
FB001527,Outerwear,Uniqlo,Winter,M,Navy,167.39,0,167.39,06-08-2025,43,1.8,FALSE,
FB001528,Accessories,Uniqlo,Winter,,Red,49.89,0,49.89,06-08-2025,32,2.4,FALSE,
FB001529,Outerwear,Banana Republic,Fall,S,White,218.06,0,218.06,06-08-2025,32,4,FALSE,
FB001530,Bottoms,Gap,Summer,XS,White,66.64,21.8,52.11,06-08-2025,25,3.5,TRUE,Changed Mind
FB001531,Outerwear,Ann Taylor,Fall,S,Gray,124.69,40.9,73.69,06-08-2025,9,4.1,FALSE,
FB001532,Tops,Mango,Summer,S,Pink,28.24,48.2,14.63,06-08-2025,20,4.5,FALSE,
FB001533,Accessories,Zara,Summer,,Purple,76.39,53.9,35.22,06-08-2025,15,1.5,FALSE,
FB001534,Bottoms,Zara,Winter,M,Blue,96.82,0,96.82,06-08-2025,0,1.1,FALSE,
FB001535,Shoes,Banana Republic,Fall,XS,Navy,159.25,28.2,114.34,06-08-2025,1,,TRUE,Wrong Item
FB001536,Dresses,Zara,Summer,XXL,Navy,171.93,52.3,82.01,06-08-2025,28,2.2,FALSE,
FB001537,Tops,Zara,Summer,XS,Brown,85.25,0,85.25,06-08-2025,11,,FALSE,
FB001538,Tops,Banana Republic,Spring,XXL,Pink,70.48,0,70.48,27-11-2024,22,1.2,FALSE,
FB001539,Outerwear,Banana Republic,Spring,S,Brown,203.02,0,203.02,17-05-2025,23,3.5,TRUE,Quality Issue
FB001540,Dresses,Ann Taylor,Fall,XXL,Pink,115.39,11.2,102.47,06-08-2025,4,3.8,FALSE,
FB001541,Accessories,Mango,Spring,,Pink,27.91,49.8,14.01,13-02-2025,12,2.6,FALSE,
FB001542,Accessories,H&M,Winter,,Navy,79.69,0,79.69,06-08-2025,44,1.6,FALSE,
FB001543,Bottoms,Forever21,Fall,S,Brown,47.22,0,47.22,06-08-2025,19,1.9,FALSE,
FB001544,Shoes,H&M,Fall,,Brown,172.27,14.9,146.6,06-08-2025,8,3.7,FALSE,
FB001545,Accessories,Zara,Winter,,Black,27.9,0,27.9,06-08-2025,27,3,TRUE,Changed Mind
FB001546,Dresses,Zara,Spring,S,Beige,139.26,0,139.26,02-01-2025,32,3.4,FALSE,
FB001547,Accessories,Ann Taylor,Summer,,Gray,30.47,0,30.47,06-08-2025,34,4.2,FALSE,
FB001548,Outerwear,Gap,Fall,M,Purple,141.53,39.8,85.2,06-08-2025,47,3.5,FALSE,
FB001549,Dresses,Gap,Spring,XL,Gray,47.45,24.4,35.87,15-06-2025,42,2.8,FALSE,
FB001550,Bottoms,Gap,Winter,XS,Navy,51.39,6.3,48.15,06-08-2025,46,,FALSE,
FB001551,Tops,Gap,Spring,,White,74.13,0,74.13,13-11-2024,23,,FALSE,
FB001552,Dresses,Zara,Fall,XL,Purple,156.14,5,148.33,06-08-2025,39,,FALSE,
FB001553,Outerwear,Banana Republic,Summer,XS,Green,105.3,0,105.3,06-08-2025,1,3,FALSE,
FB001554,Dresses,H&M,Winter,S,Navy,126.76,0,126.76,06-08-2025,24,2.2,FALSE,
FB001555,Tops,Gap,Winter,L,Navy,35.41,0,35.41,06-08-2025,48,4.3,TRUE,Damaged
FB001556,Outerwear,Ann Taylor,Winter,M,White,80.04,0,80.04,06-08-2025,13,2.3,FALSE,
FB001557,Bottoms,Gap,Fall,,Navy,68.16,0,68.16,06-08-2025,34,2.7,FALSE,
FB001558,Dresses,Ann Taylor,Fall,XL,White,60.87,0,60.87,06-08-2025,35,,FALSE,
FB001559,Tops,H&M,Spring,L,Brown,59.8,0,59.8,06-04-2025,50,2.2,TRUE,Size Issue
FB001560,Accessories,Gap,Fall,,Black,75.83,0,75.83,06-08-2025,8,2,FALSE,
FB001561,Tops,H&M,Summer,L,Beige,55.97,0,55.97,06-08-2025,30,,FALSE,
FB001562,Shoes,Gap,Winter,XL,Beige,190.52,45.2,104.4,06-08-2025,2,1.1,FALSE,
FB001563,Bottoms,Zara,Summer,M,Pink,89.19,10.3,80,06-08-2025,4,,FALSE,
FB001564,Shoes,Banana Republic,Summer,,White,79.59,8.9,72.51,06-08-2025,16,4.6,TRUE,Wrong Item
FB001565,Bottoms,Mango,Spring,XXL,Gray,84.8,0,84.8,08-07-2025,46,4.6,FALSE,
FB001566,Bottoms,Forever21,Fall,M,Black,69.21,0,69.21,06-08-2025,41,,FALSE,
FB001567,Outerwear,Banana Republic,Spring,XS,Navy,229.17,0,229.17,17-07-2025,37,2,FALSE,
FB001568,Dresses,Banana Republic,Winter,L,White,103.9,0,103.9,06-08-2025,40,4.4,FALSE,
FB001569,Outerwear,Zara,Spring,XS,Beige,228.46,0,228.46,07-02-2025,7,2.5,TRUE,Quality Issue
FB001570,Accessories,Zara,Summer,,White,44.35,29.2,31.4,06-08-2025,20,4.9,FALSE,
FB001571,Bottoms,Uniqlo,Spring,,Gray,28.76,54.7,13.03,14-05-2025,2,4.4,TRUE,Color Mismatch
FB001572,Outerwear,Mango,Spring,XXL,Red,158.34,36.6,100.39,27-01-2025,11,4.5,FALSE,
FB001573,Accessories,Zara,Spring,,Brown,39.05,12,34.36,30-09-2024,0,3.1,FALSE,
FB001574,Tops,Ann Taylor,Spring,S,Blue,52.46,12.2,46.06,19-12-2024,39,2.3,FALSE,
FB001575,Bottoms,Gap,Spring,S,Red,70.31,34.4,46.12,24-01-2025,28,3.1,FALSE,
FB001576,Outerwear,Forever21,Summer,S,Beige,123.27,0,123.27,06-08-2025,13,2.8,FALSE,
FB001577,Outerwear,Mango,Summer,L,Navy,215.82,16.5,180.21,06-08-2025,9,2.4,FALSE,
FB001578,Outerwear,Gap,Summer,XS,Blue,82.91,0.7,82.33,06-08-2025,24,,TRUE,Damaged
FB001579,Tops,Gap,Winter,XL,Purple,33.46,0,33.46,06-08-2025,36,3.6,FALSE,
FB001580,Bottoms,Banana Republic,Spring,L,Gray,37.21,53.9,17.15,27-06-2025,48,3.8,FALSE,
FB001581,Bottoms,Mango,Winter,,Red,76.86,48.9,39.28,06-08-2025,5,1.2,FALSE,
FB001582,Outerwear,H&M,Winter,S,Beige,208.57,0,208.57,06-08-2025,24,3.6,FALSE,
FB001583,Dresses,Gap,Spring,XL,Red,131.7,15.8,110.89,12-08-2024,49,1.4,TRUE,Damaged
FB001584,Bottoms,Mango,Summer,XXL,Blue,117.21,0,117.21,06-08-2025,14,3.2,FALSE,
FB001585,Accessories,Mango,Summer,,Green,23.01,48.8,11.78,06-08-2025,13,3.6,FALSE,
FB001586,Accessories,Forever21,Summer,,Red,47.6,0,47.6,06-08-2025,24,4.4,TRUE,Wrong Item
FB001587,Bottoms,Zara,Fall,L,Pink,33.22,38.4,20.46,06-08-2025,11,2.9,FALSE,
FB001588,Accessories,Uniqlo,Winter,,Navy,65.97,6.8,61.48,06-08-2025,41,4.3,FALSE,
FB001589,Tops,H&M,Spring,L,Green,47.25,29,33.55,20-06-2025,38,5,FALSE,
FB001590,Tops,Forever21,Spring,XS,Green,93.74,0,93.74,27-12-2024,39,4,FALSE,
FB001591,Bottoms,Forever21,Summer,XXL,White,31.57,0,31.57,06-08-2025,2,,FALSE,
FB001592,Bottoms,Banana Republic,Winter,XXL,Brown,64.21,0,64.21,06-08-2025,3,2.8,FALSE,
FB001593,Accessories,Banana Republic,Winter,,Green,56.13,8.1,51.58,06-08-2025,12,3.8,FALSE,
FB001594,Tops,Uniqlo,Summer,XXL,Beige,70.89,0,70.89,06-08-2025,14,4.7,TRUE,Size Issue
FB001595,Shoes,Banana Republic,Winter,M,Purple,149.65,0,149.65,06-08-2025,26,3.8,FALSE,
FB001596,Shoes,Zara,Spring,S,White,83.17,0,83.17,03-09-2024,48,3.2,FALSE,
FB001597,Outerwear,H&M,Fall,XL,Blue,121.56,0,121.56,06-08-2025,18,3.3,FALSE,
FB001598,Bottoms,Zara,Winter,M,Purple,48.62,0,48.62,06-08-2025,3,,TRUE,Damaged
FB001599,Dresses,Ann Taylor,Winter,M,Blue,79.04,0,79.04,06-08-2025,4,4.1,FALSE,
FB001600,Outerwear,Mango,Spring,XS,Gray,198.58,0,198.58,24-01-2025,46,,FALSE,
FB001601,Outerwear,Banana Republic,Summer,M,Green,109.82,0,109.82,06-08-2025,32,2.3,FALSE,
FB001602,Accessories,Banana Republic,Summer,,Red,34.42,49.5,17.38,06-08-2025,26,2.2,FALSE,
FB001603,Shoes,Zara,Winter,,Gray,112.1,0,112.1,06-08-2025,5,2,TRUE,Color Mismatch
FB001604,Bottoms,Gap,Fall,XS,White,25.07,0,25.07,06-08-2025,9,2.5,FALSE,
FB001605,Dresses,Uniqlo,Spring,XL,Green,170.38,0,170.38,05-09-2024,23,4.3,FALSE,
FB001606,Dresses,Mango,Winter,XXL,Green,77.32,0,77.32,06-08-2025,30,2.2,TRUE,Color Mismatch
FB001607,Shoes,Mango,Winter,XS,Black,111.88,0,111.88,06-08-2025,17,4.6,FALSE,
FB001608,Accessories,Forever21,Fall,,Black,24.71,0,24.71,06-08-2025,37,,FALSE,
FB001609,Tops,Uniqlo,Spring,XL,Red,61.42,0,61.42,22-08-2024,41,3.5,FALSE,
FB001610,Accessories,Gap,Fall,,Blue,60.48,7.3,56.06,06-08-2025,46,3.6,FALSE,
FB001611,Accessories,Mango,Fall,,Purple,34.94,5.2,33.12,06-08-2025,18,,FALSE,
FB001612,Bottoms,Banana Republic,Spring,XL,Red,30.51,0,30.51,14-01-2025,17,1.2,FALSE,
FB001613,Dresses,Banana Republic,Winter,XXL,Navy,65.54,40.3,39.13,06-08-2025,27,1.2,FALSE,
FB001614,Shoes,Forever21,Summer,S,Beige,114.37,43.2,64.96,06-08-2025,16,1.4,FALSE,
FB001615,Dresses,Mango,Spring,S,White,145.8,0,145.8,27-09-2024,13,4,FALSE,
FB001616,Shoes,Zara,Summer,S,Red,121.43,44.1,67.88,06-08-2025,2,4.4,FALSE,
FB001617,Shoes,Forever21,Summer,XXL,Green,94.49,0,94.49,06-08-2025,30,1.5,FALSE,
FB001618,Outerwear,Forever21,Fall,M,Purple,218.64,0,218.64,06-08-2025,5,,FALSE,
FB001619,Outerwear,Uniqlo,Fall,S,Black,80.41,11.9,70.84,06-08-2025,35,1.5,FALSE,
FB001620,Shoes,Gap,Winter,XL,Beige,183.3,0,183.3,06-08-2025,7,2,FALSE,
FB001621,Outerwear,Uniqlo,Fall,XS,White,241.81,0,241.81,06-08-2025,38,3.5,FALSE,
FB001622,Outerwear,Mango,Spring,XS,White,216.46,28.8,154.12,12-08-2024,43,1.3,FALSE,
FB001623,Dresses,Uniqlo,Spring,S,Pink,63.07,53.6,29.26,20-05-2025,4,1.5,TRUE,Color Mismatch
FB001624,Accessories,Banana Republic,Spring,,Green,44.7,0,44.7,17-03-2025,29,3.2,FALSE,
FB001625,Tops,Zara,Fall,XXL,White,28.23,40.3,16.85,06-08-2025,21,2.7,FALSE,
FB001626,Shoes,Ann Taylor,Fall,XXL,Green,131.94,27.3,95.92,06-08-2025,6,2.8,TRUE,Damaged
FB001627,Outerwear,Forever21,Fall,M,Blue,166.85,30.9,115.29,06-08-2025,14,4.2,TRUE,Changed Mind
FB001628,Tops,Banana Republic,Winter,S,Navy,39.58,30.9,27.35,06-08-2025,17,2.5,FALSE,
FB001629,Outerwear,Uniqlo,Summer,M,Blue,89.55,58,37.61,06-08-2025,21,2.6,FALSE,
FB001630,Outerwear,Mango,Fall,M,Purple,138.55,0,138.55,06-08-2025,25,2,FALSE,
FB001631,Accessories,Uniqlo,Fall,,Beige,43.84,0,43.84,06-08-2025,28,2.8,FALSE,
FB001632,Tops,Forever21,Fall,XL,Brown,63.72,17.8,52.38,06-08-2025,45,2.4,FALSE,
FB001633,Accessories,Zara,Spring,,Red,74.61,0,74.61,28-04-2025,38,2.8,FALSE,
FB001634,Shoes,Uniqlo,Spring,S,Gray,148.24,10.9,132.08,27-08-2024,44,1.3,FALSE,
FB001635,Tops,Gap,Spring,XL,Gray,93.46,0,93.46,12-02-2025,20,2.2,FALSE,
FB001636,Outerwear,Uniqlo,Summer,XXL,Red,245.31,44.1,137.13,06-08-2025,44,,FALSE,
FB001637,Tops,Banana Republic,Spring,XXL,Red,43.38,45.9,23.47,03-12-2024,47,3.7,TRUE,Changed Mind
FB001638,Accessories,Ann Taylor,Fall,,Black,40.04,45.5,21.82,06-08-2025,50,2.2,FALSE,
FB001639,Outerwear,H&M,Fall,M,Beige,209.68,3.6,202.13,06-08-2025,18,4.1,FALSE,
FB001640,Accessories,Mango,Winter,,Brown,38.08,0,38.08,06-08-2025,0,1.6,FALSE,
FB001641,Outerwear,Ann Taylor,Spring,XXL,Beige,123.04,0,123.04,05-04-2025,13,1.2,FALSE,
FB001642,Accessories,Uniqlo,Summer,,Pink,39.94,0,39.94,06-08-2025,32,3.1,FALSE,
FB001643,Dresses,H&M,Summer,M,Gray,80.19,0,80.19,06-08-2025,43,3.8,FALSE,
FB001644,Tops,Uniqlo,Spring,XXL,Purple,35.03,10.1,31.49,30-05-2025,5,3.8,FALSE,
FB001645,Tops,H&M,Summer,M,Black,27.64,29,19.62,06-08-2025,19,1,FALSE,
FB001646,Outerwear,Mango,Spring,M,Navy,187.63,0,187.63,25-04-2025,25,1.8,FALSE,
FB001647,Outerwear,H&M,Winter,XXL,Black,193.17,34.6,126.33,06-08-2025,26,,FALSE,
FB001648,Shoes,Banana Republic,Spring,M,Black,157.78,40.2,94.35,02-08-2025,23,3.1,FALSE,
FB001649,Shoes,Zara,Winter,L,Black,119.14,7.8,109.85,06-08-2025,20,3.1,FALSE,
FB001650,Dresses,Forever21,Winter,M,White,150.08,4.8,142.88,06-08-2025,24,1.7,FALSE,
FB001651,Dresses,Uniqlo,Summer,L,Blue,153.18,0,153.18,06-08-2025,26,1.1,FALSE,
FB001652,Tops,Banana Republic,Winter,S,Pink,118.69,47.7,62.07,06-08-2025,11,2.8,FALSE,
FB001653,Accessories,H&M,Spring,,Navy,50.12,0,50.12,09-03-2025,27,2.4,FALSE,
FB001654,Dresses,Gap,Spring,XS,Blue,93.68,59.5,37.94,24-04-2025,21,,FALSE,
FB001655,Tops,Uniqlo,Summer,S,Red,50.49,0,50.49,06-08-2025,30,4.1,FALSE,
FB001656,Shoes,Mango,Summer,XS,White,97.9,0,97.9,06-08-2025,29,1.3,FALSE,
FB001657,Tops,Uniqlo,Summer,S,Gray,69,0,69,06-08-2025,32,4.5,FALSE,
FB001658,Accessories,Mango,Fall,,Purple,30.2,27.1,22.02,06-08-2025,15,,FALSE,
FB001659,Tops,Banana Republic,Winter,L,Beige,84.92,59.1,34.73,06-08-2025,42,,FALSE,
FB001660,Tops,Forever21,Fall,XS,White,116.48,0,116.48,06-08-2025,3,1.5,FALSE,
FB001661,Tops,H&M,Summer,XL,Navy,40.68,0,40.68,06-08-2025,41,1.1,TRUE,Changed Mind
FB001662,Outerwear,Ann Taylor,Summer,XL,Black,118.92,0,118.92,06-08-2025,36,1.8,TRUE,Wrong Item
FB001663,Bottoms,Ann Taylor,Summer,XXL,Black,26.86,0,26.86,06-08-2025,18,3.2,FALSE,
FB001664,Dresses,Banana Republic,Fall,S,Green,113.34,0,113.34,06-08-2025,13,,FALSE,
FB001665,Tops,Gap,Summer,L,Black,40.52,8.9,36.91,06-08-2025,13,2.5,FALSE,
FB001666,Bottoms,Forever21,Summer,L,Pink,98.41,0,98.41,06-08-2025,7,4.6,FALSE,
FB001667,Bottoms,Forever21,Winter,XS,Red,83.18,0,83.18,06-08-2025,17,1.7,TRUE,Size Issue
FB001668,Shoes,H&M,Spring,XXL,Purple,179.31,24.1,136.1,13-07-2025,0,3.1,FALSE,
FB001669,Tops,Zara,Spring,XXL,Green,47.88,0,47.88,21-12-2024,44,1.9,FALSE,
FB001670,Outerwear,Mango,Winter,XL,Navy,89.26,0,89.26,06-08-2025,43,3.8,FALSE,
FB001671,Dresses,Gap,Summer,XXL,Black,114.2,0,114.2,06-08-2025,15,,FALSE,
FB001672,Shoes,Gap,Summer,L,Green,169.5,59.7,68.31,06-08-2025,16,1.8,FALSE,
FB001673,Tops,H&M,Fall,XS,White,77.99,0,77.99,06-08-2025,42,,FALSE,
FB001674,Bottoms,Ann Taylor,Fall,,Pink,103.77,0,103.77,06-08-2025,12,4.4,FALSE,
FB001675,Accessories,Forever21,Fall,,Black,42.96,0,42.96,06-08-2025,36,1.1,FALSE,
FB001676,Dresses,Banana Republic,Fall,,Brown,126.11,0,126.11,06-08-2025,16,3.5,FALSE,
FB001677,Accessories,Banana Republic,Summer,,Beige,43.83,0,43.83,06-08-2025,31,2.5,FALSE,
FB001678,Shoes,Banana Republic,Fall,S,Beige,94.1,0,94.1,06-08-2025,24,1.4,FALSE,
FB001679,Shoes,Zara,Fall,M,Red,151.27,0,151.27,06-08-2025,39,4,TRUE,Damaged
FB001680,Accessories,Gap,Spring,,Navy,61.47,0,61.47,25-08-2024,44,,FALSE,
FB001681,Shoes,Mango,Summer,M,Navy,185.96,0,185.96,06-08-2025,35,1.3,FALSE,
FB001682,Dresses,Gap,Fall,M,Red,113.05,0,113.05,06-08-2025,47,2,FALSE,
FB001683,Tops,Banana Republic,Summer,L,Brown,110.9,34.7,72.42,06-08-2025,2,2.5,FALSE,
FB001684,Tops,Uniqlo,Summer,XXL,White,29.04,0,29.04,06-08-2025,4,5,FALSE,
FB001685,Shoes,Forever21,Spring,XL,Gray,164.48,51.5,79.77,07-09-2024,27,3.4,FALSE,
FB001686,Bottoms,Banana Republic,Winter,L,White,52.51,49.4,26.57,06-08-2025,37,3.5,TRUE,Changed Mind
FB001687,Dresses,Ann Taylor,Winter,XXL,Gray,175.74,42.9,100.35,06-08-2025,48,,TRUE,Changed Mind
FB001688,Tops,Ann Taylor,Spring,XS,Beige,57.06,27.5,41.37,25-12-2024,43,1.8,FALSE,
FB001689,Dresses,Ann Taylor,Winter,L,Black,158.24,0,158.24,06-08-2025,41,3.1,FALSE,
FB001690,Outerwear,Mango,Fall,,Pink,153.46,0,153.46,06-08-2025,27,1.7,FALSE,
FB001691,Accessories,Zara,Spring,,Brown,54.92,0,54.92,12-04-2025,44,3.1,FALSE,
FB001692,Accessories,Uniqlo,Spring,,Purple,32.2,19.2,26.02,27-07-2025,8,4.3,FALSE,
FB001693,Accessories,Mango,Fall,,Brown,66.49,29.1,47.14,06-08-2025,37,1.3,FALSE,
FB001694,Accessories,Mango,Winter,,Blue,32.95,50.2,16.41,06-08-2025,46,,FALSE,
FB001695,Accessories,H&M,Fall,,Gray,54.31,19.2,43.88,06-08-2025,19,1.8,FALSE,
FB001696,Accessories,Banana Republic,Summer,,Navy,19.68,0,19.68,06-08-2025,29,1.5,TRUE,Size Issue
FB001697,Tops,Zara,Spring,XS,Gray,105.19,24.3,79.63,14-06-2025,47,5,FALSE,
FB001698,Accessories,Banana Republic,Summer,,Green,20.3,19.6,16.32,06-08-2025,47,2.9,TRUE,Changed Mind
FB001699,Bottoms,Mango,Summer,S,Brown,105.37,19.6,84.72,06-08-2025,39,4.3,FALSE,
FB001700,Dresses,Ann Taylor,Winter,XS,Green,156.24,0,156.24,06-08-2025,15,5,FALSE,
FB001701,Shoes,Mango,Winter,XS,Brown,162.19,5.7,152.95,06-08-2025,39,1.4,FALSE,
FB001702,Tops,H&M,Spring,M,Beige,75.79,7.1,70.41,29-03-2025,13,3.3,FALSE,
FB001703,Accessories,Forever21,Summer,,Pink,32.04,0,32.04,06-08-2025,41,1.8,FALSE,
FB001704,Tops,Gap,Fall,M,Black,27.65,31.8,18.86,06-08-2025,2,3.7,TRUE,Size Issue
FB001705,Bottoms,Banana Republic,Spring,M,Purple,31.54,0,31.54,03-08-2025,45,1.3,FALSE,
FB001706,Bottoms,Zara,Summer,XXL,Beige,77.64,39.1,47.28,06-08-2025,19,2.6,FALSE,
FB001707,Dresses,H&M,Winter,XL,Pink,51.48,0,51.48,06-08-2025,10,1,FALSE,
FB001708,Outerwear,Zara,Fall,M,Pink,108.58,0,108.58,06-08-2025,44,2.4,FALSE,
FB001709,Tops,Forever21,Winter,XXL,Black,84.17,0,84.17,06-08-2025,20,3.7,FALSE,
FB001710,Bottoms,Mango,Spring,L,Pink,76.45,0,76.45,10-06-2025,16,1,TRUE,Color Mismatch
FB001711,Accessories,Uniqlo,Spring,,Gray,50.31,0,50.31,24-04-2025,36,,FALSE,
FB001712,Tops,Gap,Spring,S,Pink,43.45,0,43.45,17-07-2025,30,2.3,FALSE,
FB001713,Dresses,Uniqlo,Fall,XL,Gray,149.22,53.9,68.79,06-08-2025,41,2.2,FALSE,
FB001714,Bottoms,Gap,Summer,XS,Gray,48.24,31.7,32.95,06-08-2025,46,3.7,FALSE,
FB001715,Bottoms,H&M,Summer,S,Brown,66.27,21.7,51.89,06-08-2025,28,2.5,TRUE,Changed Mind
FB001716,Shoes,H&M,Fall,XXL,Navy,82.65,0,82.65,06-08-2025,30,4.1,FALSE,
FB001717,Bottoms,Ann Taylor,Winter,XXL,Black,42.36,0,42.36,06-08-2025,37,1.4,FALSE,
FB001718,Bottoms,Ann Taylor,Summer,M,Red,109.36,0,109.36,06-08-2025,24,1.7,FALSE,
FB001719,Accessories,Ann Taylor,Winter,,Beige,59.98,0,59.98,06-08-2025,28,2.2,FALSE,
FB001720,Dresses,Gap,Spring,,Purple,111.81,0,111.81,21-08-2024,45,1.1,FALSE,
FB001721,Bottoms,Banana Republic,Winter,XXL,Red,70.78,0,70.78,06-08-2025,39,3.4,TRUE,Color Mismatch
FB001722,Accessories,Mango,Winter,,Pink,76.13,58.5,31.59,06-08-2025,40,1.6,FALSE,
FB001723,Bottoms,Banana Republic,Fall,XS,Pink,71.09,41.5,41.59,06-08-2025,20,3.1,FALSE,
FB001724,Bottoms,Mango,Fall,,Gray,53.64,55.9,23.66,06-08-2025,10,2.5,FALSE,
FB001725,Shoes,Ann Taylor,Fall,,Brown,110.2,59.7,44.41,06-08-2025,13,3.5,TRUE,Color Mismatch
FB001726,Shoes,Uniqlo,Summer,XXL,Green,80.63,17.4,66.6,06-08-2025,6,,TRUE,Damaged
FB001727,Dresses,Mango,Spring,XL,Green,101.09,24.8,76.02,02-09-2024,7,4.5,TRUE,Damaged
FB001728,Accessories,Zara,Spring,,Navy,75.48,0,75.48,27-05-2025,16,1.4,FALSE,
FB001729,Shoes,Banana Republic,Summer,S,Brown,159.95,6.4,149.71,06-08-2025,39,3,FALSE,
FB001730,Dresses,Gap,Summer,L,Black,61.9,0,61.9,06-08-2025,29,4.4,FALSE,
FB001731,Tops,Banana Republic,Fall,XL,Purple,63.45,12.3,55.65,06-08-2025,23,4.9,FALSE,
FB001732,Tops,Mango,Summer,S,Red,43.22,46.7,23.04,06-08-2025,29,1.3,FALSE,
FB001733,Shoes,Banana Republic,Winter,S,Navy,64.65,26.8,47.32,06-08-2025,28,4.7,FALSE,
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56,52.21,26-04-2025,27,3.5,FALSE,
FB001735,Dresses,Banana Republic,Spring,XS,White,169.32,0,169.32,17-12-2024,19,2.2,FALSE,
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0,115.77,24-11-2024,43,,FALSE,
FB001737,Shoes,Mango,Fall,XS,Beige,139.91,0,139.91,06-08-2025,9,3.7,FALSE,
FB001738,Bottoms,Banana Republic,Summer,XXL,Purple,101.73,0,101.73,06-08-2025,14,4.7,FALSE,
FB001739,Tops,Forever21,Summer,,Pink,105.85,0,105.85,06-08-2025,29,2.1,FALSE,
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0,105.37,15-04-2025,24,1.2,FALSE,
FB001741,Tops,H&M,Summer,S,Brown,44.42,0,44.42,06-08-2025,49,,FALSE,
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,141.29,14-03-2025,7,2.3,FALSE,
FB001743,Shoes,Mango,Fall,XXL,Black,163.88,5.9,154.21,06-08-2025,39,2.6,FALSE,
FB001744,Bottoms,Zara,Fall,XS,Green,36.54,5.3,34.6,06-08-2025,13,2.5,FALSE,
FB001745,Dresses,Banana Republic,Spring,M,Red,99.97,0,99.97,16-10-2024,38,1.4,FALSE,
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0,194.78,06-08-2025,31,,FALSE,
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0,208.93,06-08-2025,12,2.3,FALSE,
FB001748,Bottoms,Ann Taylor,Spring,XS,Red,68.46,50,34.23,26-01-2025,24,1.9,FALSE,
FB001749,Accessories,Banana Republic,Winter,,Purple,30.26,50,15.13,06-08-2025,23,1.4,FALSE,
FB001750,Outerwear,Mango,Summer,XS,Green,186.66,30.9,128.98,06-08-2025,7,1,FALSE,
FB001751,Tops,Zara,Winter,S,Black,78.05,48.1,40.51,06-08-2025,36,2.9,TRUE,Changed Mind
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0,104.75,26-10-2024,11,,FALSE,
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0,121.33,06-08-2025,30,4.2,FALSE,
FB001754,Dresses,Mango,Fall,XXL,Green,78.09,0,78.09,06-08-2025,6,2,FALSE,
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0,109.19,06-08-2025,47,4.5,FALSE,
FB001756,Shoes,Ann Taylor,Winter,L,Black,126.74,0,126.74,06-08-2025,2,2.9,FALSE,
FB001757,Shoes,H&M,Spring,XL,Black,95.85,0,95.85,15-02-2025,45,5,FALSE,
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0,213.98,06-08-2025,38,,FALSE,
FB001759,Shoes,Forever21,Spring,XXL,Beige,146.23,40,87.74,27-01-2025,17,2.6,TRUE,Quality Issue
FB001760,Bottoms,Mango,Winter,L,Pink,115.57,16.1,96.96,06-08-2025,32,3.1,TRUE,Size Issue
FB001761,Accessories,Banana Republic,Spring,,Blue,66.62,0,66.62,27-10-2024,37,,FALSE,
FB001762,Dresses,Banana Republic,Spring,XS,Purple,60.37,23.1,46.42,14-03-2025,30,4.8,FALSE,
